t,p,d,f,t,t
1203656004,2015-07-01 06:44:38,2015-07-01 06:58:38,13.5,2.8600001335144043,17.15999984741211
1201407494,2015-07-01 06:44:39,2015-07-01 06:51:10,6.5,1.4600000381469727,8.760000228881836
1202684238,2015-07-01 06:44:39,2015-07-01 06:51:37,8.0,1.75,10.550000190734863
1202740792,2015-07-01 06:44:39,2015-07-01 06:54:11,9.0,0.0,9.800000190734863
1203272168,2015-07-01 06:44:39,2015-07-01 06:54:27,11.0,3.5,15.300000190734863
1203396247,2015-07-01 06:44:43,2015-07-01 06:53:03,9.5,2.059999942779541,12.359999656677246
1202277847,2015-07-01 06:44:44,2015-07-01 07:01:17,16.0,2.0,18.799999237060547
1202334347,2015-07-01 06:44:45,2015-07-01 06:50:32,6.5,1.0,8.300000190734863
1203159263,2015-07-01 06:44:45,2015-07-01 07:19:43,52.0,0.0,58.34000015258789
1203238256,2015-07-01 06:44:48,2015-07-01 06:51:49,6.5,1.4600000381469727,8.760000228881836
1200887424,2015-07-01 06:44:50,2015-07-01 06:53:02,9.0,0.0,9.800000190734863
1200673316,2015-07-01 06:44:51,2015-07-01 06:47:25,4.5,1.059999942779541,6.360000133514404
1201181669,2015-07-01 06:44:51,2015-07-01 06:50:12,8.5,0.0,9.300000190734863
1200605328,2015-07-01 06:44:51,2015-07-01 06:50:14,5.5,0.0,6.300000190734863
1201814933,2015-07-01 06:44:53,2015-07-01 06:57:10,11.5,2.0,14.300000190734863
1201622674,2015-07-01 06:44:54,2015-07-01 06:52:24,7.5,1.0,9.300000190734863
1203226802,2015-07-01 06:44:54,2015-07-01 06:53:31,10.5,1.0,12.300000190734863
1200515668,2015-07-01 06:44:54,2015-07-01 06:56:37,11.0,2.3600001335144043,14.15999984741211
1200301172,2015-07-01 06:44:56,2015-07-01 06:53:45,10.0,2.0,12.800000190734863
1202628339,2015-07-01 06:44:57,2015-07-01 07:15:33,31.5,9.449999809265137,47.290000915527344
1202808652,2015-07-01 06:45:00,2015-07-01 06:46:58,4.0,0.0,4.800000190734863
1202289149,2015-07-01 06:45:01,2015-07-01 07:20:50,36.0,12.699999809265137,55.040000915527344
1202030020,2015-07-01 06:45:02,2015-07-01 06:52:24,8.0,1.75,10.550000190734863
1202989768,2015-07-01 06:45:03,2015-07-01 06:55:11,9.0,2.200000047683716,12.0
1200323669,2015-07-01 06:45:05,2015-07-01 06:58:45,14.0,2.950000047683716,17.75
1200165313,2015-07-01 06:45:06,2015-07-01 06:48:14,4.0,0.0,4.800000190734863
1203711854,2015-07-01 06:45:09,2015-07-01 07:14:42,34.0,0.0,34.79999923706055
1203350938,2015-07-01 06:45:10,2015-07-01 06:52:14,7.5,0.0,8.800000190734863
1201170320,2015-07-01 06:45:11,2015-07-01 06:54:08,9.5,1.0,11.300000190734863
1202560591,2015-07-01 06:45:11,2015-07-01 07:07:35,24.0,6.199999809265137,31.0
1203125368,2015-07-01 06:45:11,2015-07-01 07:17:22,44.0,12.579999923706055,62.91999816894531
1200819910,2015-07-01 06:45:13,2015-07-01 06:53:49,9.5,1.0,11.300000190734863
1201328640,2015-07-01 06:45:15,2015-07-01 06:54:41,9.5,2.059999942779541,12.359999656677246
1203700772,2015-07-01 06:45:16,2015-07-01 06:59:22,12.0,0.6399999856948853,13.4399995803833
1202571785,2015-07-01 06:45:18,2015-07-01 07:01:27,14.0,2.0,16.799999237060547
1200244548,2015-07-01 06:45:19,2015-07-01 07:07:46,27.5,6.760000228881836,40.599998474121094
1200278516,2015-07-01 06:45:22,2015-07-01 06:49:51,5.5,0.0,6.300000190734863
1201396291,2015-07-01 06:45:22,2015-07-01 06:51:17,7.5,1.75,10.550000190734863
1203316966,2015-07-01 06:45:23,2015-07-01 06:50:55,6.5,1.4600000381469727,8.760000228881836
1201532138,2015-07-01 06:45:25,2015-07-01 06:50:14,6.0,0.0,6.800000190734863
1201882970,2015-07-01 06:45:26,2015-07-01 06:50:12,6.0,0.0,6.800000190734863
1201204549,2015-07-01 06:45:29,2015-07-01 06:52:44,8.0,1.0,9.800000190734863
1201735563,2015-07-01 06:45:31,2015-07-01 06:49:45,6.0,1.0,7.800000190734863
1200921294,2015-07-01 06:45:31,2015-07-01 07:05:30,24.5,6.150000095367432,36.9900016784668
1202244243,2015-07-01 06:45:31,2015-07-01 08:07:47,52.0,10.5600004196167,63.36000061035156
1202086398,2015-07-01 06:45:33,2015-07-01 06:51:45,7.5,0.0,8.300000190734863
1201543261,2015-07-01 06:45:38,2015-07-01 06:47:36,3.5,1.0499999523162842,5.349999904632568
1202357018,2015-07-01 06:45:39,2015-07-01 06:50:27,6.0,2.0,8.800000190734863
1203429788,2015-07-01 06:45:40,2015-07-01 07:04:21,15.5,0.0,16.299999237060547
1200582917,2015-07-01 06:45:42,2015-07-01 06:48:44,4.5,0.0,5.300000190734863
1202447424,2015-07-01 06:45:43,2015-07-01 06:51:16,6.0,1.0,7.800000190734863
1203362308,2015-07-01 06:45:48,2015-07-01 07:01:16,15.0,3.950000047683716,19.75
1200797250,2015-07-01 06:45:54,2015-07-01 06:50:16,5.5,0.699999988079071,7.0
1203204477,2015-07-01 06:45:56,2015-07-01 06:57:56,9.0,0.0,9.800000190734863
1202447425,2015-07-01 06:45:58,2015-07-01 07:00:49,19.5,4.050000190734863,24.350000381469727
1203000992,2015-07-01 06:46:00,2015-07-01 06:50:43,5.5,0.0,6.300000190734863
1203305819,2015-07-01 06:46:01,2015-07-01 06:49:27,4.5,0.0,5.300000190734863
1202538089,2015-07-01 06:46:02,2015-07-01 06:51:25,6.5,0.0,7.300000190734863
1203170626,2015-07-01 06:46:03,2015-07-01 06:49:06,5.0,1.159999966621399,6.960000038146973
1202120641,2015-07-01 06:46:06,2015-07-01 07:01:37,20.5,4.25,25.549999237060547
1202120642,2015-07-01 06:46:07,2015-07-01 06:58:08,17.0,3.559999942779541,21.360000610351562
1200605330,2015-07-01 06:46:07,2015-07-01 06:59:07,13.0,0.0,13.800000190734863
1201125101,2015-07-01 06:46:09,2015-07-01 06:55:46,10.0,2.1600000858306885,12.960000038146973
1200594059,2015-07-01 06:46:10,2015-07-01 06:56:39,8.0,0.0,8.800000190734863
1203756967,2015-07-01 06:46:10,2015-07-01 07:13:59,33.5,7.970000267028809,47.810001373291016
1202774775,2015-07-01 06:46:14,2015-07-01 06:50:55,6.5,0.0,7.300000190734863
1202357022,2015-07-01 06:46:14,2015-07-01 06:52:11,7.5,2.049999952316284,10.350000381469727
1200662211,2015-07-01 06:46:14,2015-07-01 06:53:57,7.5,0.0,8.300000190734863
1200064013,2015-07-01 06:46:15,2015-07-01 06:54:18,8.0,2.200000047683716,11.0
1201238484,2015-07-01 06:46:16,2015-07-01 06:51:39,6.5,1.4500000476837158,8.75
1202865386,2015-07-01 06:46:16,2015-07-01 06:54:33,8.0,0.0,8.800000190734863
1203339602,2015-07-01 06:46:18,2015-07-01 06:53:39,9.5,2.059999942779541,12.359999656677246
1202560593,2015-07-01 06:46:21,2015-07-01 06:53:06,6.5,0.0,7.300000190734863
1201159111,2015-07-01 06:46:21,2015-07-01 06:55:02,9.5,2.049999952316284,12.350000381469727
1201159112,2015-07-01 06:46:24,2015-07-01 07:33:54,45.0,11.449999809265137,57.25
1202007220,2015-07-01 06:46:25,2015-07-01 06:54:13,7.0,0.0,7.800000190734863
1201996036,2015-07-01 06:46:25,2015-07-01 06:57:30,12.0,3.200000047683716,16.0
1202752103,2015-07-01 06:46:26,2015-07-01 06:53:59,9.0,1.9600000381469727,11.760000228881836
1201656465,2015-07-01 06:46:28,2015-07-01 06:51:15,7.0,1.559999942779541,9.359999656677246
1201136465,2015-07-01 06:46:29,2015-07-01 06:52:32,6.0,0.0,6.800000190734863
1203114162,2015-07-01 06:46:30,2015-07-01 06:51:03,5.5,0.0,6.300000190734863
1200526895,2015-07-01 06:46:30,2015-07-01 06:55:54,7.5,2.0799999237060547,10.380000114440918
1203700773,2015-07-01 06:46:31,2015-07-01 06:51:10,5.5,2.0,8.300000190734863
1200221792,2015-07-01 06:46:32,2015-07-01 06:50:28,5.5,1.2599999904632568,7.559999942779541
1201125102,2015-07-01 06:46:33,2015-07-01 06:57:54,12.0,0.0,12.800000190734863
1201701667,2015-07-01 06:46:34,2015-07-01 07:01:44,15.0,4.269999980926514,25.610000610351562
1203339603,2015-07-01 06:46:35,2015-07-01 06:53:07,8.0,1.7599999904632568,10.5600004196167
1202120644,2015-07-01 06:46:36,2015-07-01 06:51:15,6.0,1.350000023841858,8.149999618530273
1203215508,2015-07-01 06:46:37,2015-07-01 07:00:29,21.0,0.0,21.799999237060547
1202458831,2015-07-01 06:46:38,2015-07-01 07:13:52,30.0,0.0,36.34000015258789
1202210535,2015-07-01 06:46:41,2015-07-01 06:54:12,7.0,2.0,9.800000190734863
1203350941,2015-07-01 06:46:41,2015-07-01 06:54:41,7.0,0.0,7.800000190734863
1200763253,2015-07-01 06:46:41,2015-07-01 06:59:29,25.5,0.0,26.299999237060547
1201498041,2015-07-01 06:46:43,2015-07-01 06:55:05,9.5,2.059999942779541,12.359999656677246
1203012267,2015-07-01 06:46:48,2015-07-01 06:50:50,5.0,0.0,5.800000190734863
1201181671,2015-07-01 06:46:49,2015-07-01 06:53:22,7.5,0.0,8.300000190734863
1202120643,2015-07-01 06:46:53,2015-07-01 07:11:18,8.0,1.7599999904632568,10.5600004196167
1202966966,2015-07-01 06:46:54,2015-07-01 07:20:53,35.5,9.079999923706055,45.380001068115234
1201193115,2015-07-01 06:46:56,2015-07-01 07:03:53,12.5,2.6500000953674316,15.949999809265137
1202481474,2015-07-01 06:46:57,2015-07-01 06:54:41,7.5,1.6600000858306885,9.960000038146973
1203644639,2015-07-01 06:46:58,2015-07-01 07:03:12,21.0,3.0,24.799999237060547
1200289753,2015-07-01 06:46:59,2015-07-01 06:57:44,10.5,0.0,11.300000190734863
1201803679,2015-07-01 06:46:59,2015-07-01 08:03:06,52.0,11.670000076293945,70.01000213623047
1200176570,2015-07-01 06:47:02,2015-07-01 06:56:44,9.5,2.049999952316284,12.350000381469727
1203644640,2015-07-01 06:47:02,2015-07-01 07:03:25,14.5,3.819999933242798,19.1200008392334
1203768147,2015-07-01 06:47:06,2015-07-01 06:52:25,6.0,2.0399999618530273,8.84000015258789
1200018688,2015-07-01 06:47:06,2015-07-01 06:52:32,6.0,1.5,8.300000190734863
1201509453,2015-07-01 06:47:06,2015-07-01 06:53:02,6.5,0.0,7.300000190734863
1202244247,2015-07-01 06:47:10,2015-07-01 07:58:21,53.0,8.0,61.79999923706055
1203745600,2015-07-01 06:47:12,2015-07-01 06:58:52,10.5,1.0,12.300000190734863
1203046216,2015-07-01 06:47:12,2015-07-01 07:11:01,29.5,0.0,35.84000015258789
1202143019,2015-07-01 06:47:14,2015-07-01 06:54:23,6.5,0.0,7.300000190734863
1201486707,2015-07-01 06:47:15,2015-07-01 07:02:30,14.0,0.0,14.800000190734863
1200740780,2015-07-01 06:47:16,2015-07-01 06:57:32,10.5,1.0,12.300000190734863
1202560595,2015-07-01 06:47:16,2015-07-01 07:00:27,11.0,0.0,11.800000190734863
1200448049,2015-07-01 06:47:16,2015-07-01 07:01:06,12.5,2.0,15.300000190734863
1203373661,2015-07-01 06:47:17,2015-07-01 06:57:42,9.0,1.9500000476837158,11.75
1201758341,2015-07-01 06:47:19,2015-07-01 06:55:50,9.0,2.0,11.800000190734863
1201159114,2015-07-01 06:47:19,2015-07-01 06:56:43,10.0,1.2000000476837158,12.0
1202650691,2015-07-01 06:47:20,2015-07-01 07:42:01,52.0,6.0,58.79999923706055
1200278517,2015-07-01 06:47:22,2015-07-01 06:54:43,8.5,1.850000023841858,11.149999618530273
1203565526,2015-07-01 06:47:24,2015-07-01 06:58:42,11.0,1.2000000476837158,13.0
1200955560,2015-07-01 06:47:25,2015-07-01 06:48:57,3.5,0.0,4.300000190734863
1203802136,2015-07-01 06:47:25,2015-07-01 07:16:17,30.0,0.0,30.799999237060547
1203384953,2015-07-01 06:47:26,2015-07-01 06:51:26,4.5,0.0,5.300000190734863
1202933131,2015-07-01 06:47:27,2015-07-01 07:01:47,13.5,3.5799999237060547,17.8799991607666
1203599208,2015-07-01 06:47:28,2015-07-01 06:55:03,8.5,1.8600000143051147,11.15999984741211
1201645138,2015-07-01 06:47:28,2015-07-01 06:59:07,12.0,2.559999942779541,15.359999656677246
1201962271,2015-07-01 06:47:29,2015-07-01 06:51:50,4.5,1.059999942779541,6.360000133514404
1201962272,2015-07-01 06:47:31,2015-07-01 06:53:52,7.0,0.0,7.800000190734863
1202910422,2015-07-01 06:47:32,2015-07-01 06:50:10,4.5,0.0,5.300000190734863
1203418555,2015-07-01 06:47:32,2015-07-01 06:51:44,5.5,1.2599999904632568,7.559999942779541
1202266500,2015-07-01 06:47:35,2015-07-01 07:03:54,19.0,2.5,22.299999237060547
1202165717,2015-07-01 06:47:37,2015-07-01 07:16:32,35.5,0.0,41.84000015258789
1200312410,2015-07-01 06:47:38,2015-07-01 06:50:32,5.0,0.0,5.800000190734863
1203599209,2015-07-01 06:47:38,2015-07-01 07:06:40,23.5,0.0,29.84000015258789
1200221794,2015-07-01 06:47:40,2015-07-01 06:51:57,5.5,0.0,6.300000190734863
1203779442,2015-07-01 06:47:40,2015-07-01 06:55:06,6.0,0.0,6.800000190734863
1201724179,2015-07-01 06:47:41,2015-07-01 06:50:37,4.5,0.0,5.300000190734863
1202673155,2015-07-01 06:47:42,2015-07-01 07:07:25,18.5,4.829999923706055,24.1299991607666
1201091138,2015-07-01 06:47:43,2015-07-01 06:59:44,15.0,0.0,15.800000190734863
1200109118,2015-07-01 06:47:44,2015-07-01 06:50:49,5.0,0.0,5.800000190734863
1203633206,2015-07-01 06:47:44,2015-07-01 07:02:04,19.0,3.0,22.799999237060547
1203475079,2015-07-01 06:47:48,2015-07-01 06:56:51,9.5,2.059999942779541,12.359999656677246
1200594060,2015-07-01 06:47:49,2015-07-01 06:53:39,7.0,1.0,8.800000190734863
1200221793,2015-07-01 06:47:51,2015-07-01 07:07:51,22.5,6.949999809265137,30.25
1203181833,2015-07-01 06:47:56,2015-07-01 06:52:53,7.0,1.559999942779541,9.359999656677246
1200887427,2015-07-01 06:47:56,2015-07-01 06:59:25,10.0,2.1600000858306885,12.960000038146973
1202605654,2015-07-01 06:47:57,2015-07-01 06:54:18,6.5,0.0,7.300000190734863
1200425188,2015-07-01 06:47:57,2015-07-01 06:56:42,8.5,2.299999952316284,11.600000381469727
1203147937,2015-07-01 06:48:03,2015-07-01 06:54:53,7.5,1.0,9.300000190734863
1200549310,2015-07-01 06:48:04,2015-07-01 06:52:40,5.5,0.0,6.300000190734863
1202978389,2015-07-01 06:48:05,2015-07-01 06:57:00,9.0,1.9600000381469727,11.760000228881836
1200808659,2015-07-01 06:48:05,2015-07-01 07:14:28,23.0,4.28000020980835,28.079999923706055
1200414042,2015-07-01 06:48:06,2015-07-01 06:52:12,5.5,1.5499999523162842,7.849999904632568
1200808658,2015-07-01 06:48:07,2015-07-01 06:57:54,9.0,1.9600000381469727,11.760000228881836
1202097781,2015-07-01 06:48:08,2015-07-01 06:50:53,4.5,0.0,5.300000190734863
1202684244,2015-07-01 06:48:12,2015-07-01 06:51:33,4.5,1.0499999523162842,6.349999904632568
1201758343,2015-07-01 06:48:16,2015-07-01 06:55:49,7.0,1.5499999523162842,9.350000381469727
1200627898,2015-07-01 06:48:17,2015-07-01 06:52:32,5.5,0.009999999776482582,6.309999942779541
1202989770,2015-07-01 06:48:17,2015-07-01 06:55:49,8.0,0.0,8.800000190734863
1200176571,2015-07-01 06:48:18,2015-07-01 06:52:34,5.5,1.2599999904632568,7.559999942779541
1201159115,2015-07-01 06:48:20,2015-07-01 07:14:11,28.0,0.0,28.799999237060547
1202210537,2015-07-01 06:48:22,2015-07-01 06:56:37,8.5,0.0,9.800000190734863
1202244248,2015-07-01 06:48:22,2015-07-01 07:20:13,42.0,0.0,42.79999923706055
1200187717,2015-07-01 06:48:23,2015-07-01 06:53:26,6.5,1.4500000476837158,8.75
1203745452,2015-07-01 06:48:23,2015-07-01 07:26:57,36.0,7.0,43.79999923706055
1203667264,2015-07-01 06:48:27,2015-07-01 06:51:16,4.0,0.0,4.800000190734863
1202560598,2015-07-01 06:48:27,2015-07-01 06:56:29,7.5,1.6600000858306885,9.960000038146973
1200278518,2015-07-01 06:48:28,2015-07-01 06:55:30,6.5,0.0,7.300000190734863
1200493365,2015-07-01 06:48:30,2015-07-01 06:52:37,5.5,0.0,6.300000190734863
1202323151,2015-07-01 06:48:30,2015-07-01 07:04:26,17.0,2.0,19.799999237060547
1200075113,2015-07-01 06:48:31,2015-07-01 06:56:37,7.5,1.0,9.300000190734863
1201577233,2015-07-01 06:48:32,2015-07-01 06:55:08,6.5,1.0,8.300000190734863
1201826151,2015-07-01 06:48:32,2015-07-01 06:57:21,10.0,1.25,12.050000190734863
1201091139,2015-07-01 06:48:32,2015-07-01 07:25:48,34.5,0.0,40.84000015258789
1200481885,2015-07-01 06:48:33,2015-07-01 06:56:26,7.5,2.490000009536743,10.789999961853027
1203249573,2015-07-01 06:48:36,2015-07-01 06:54:30,6.5,1.0,8.300000190734863
1202910424,2015-07-01 06:48:38,2015-07-01 06:55:33,7.5,1.6600000858306885,9.960000038146973
1202865387,2015-07-01 06:48:40,2015-07-01 07:03:54,13.5,4.25,18.549999237060547
1200684652,2015-07-01 06:48:41,2015-07-01 06:55:16,8.0,1.7599999904632568,10.5600004196167
1202255391,2015-07-01 06:48:44,2015-07-01 06:50:13,3.5,0.0,4.300000190734863
1202797322,2015-07-01 06:48:45,2015-07-01 06:59:45,9.5,0.699999988079071,11.0
1200244552,2015-07-01 06:48:47,2015-07-01 06:54:44,6.0,1.0,7.800000190734863
1203554249,2015-07-01 06:48:47,2015-07-01 06:56:29,7.5,0.0,8.300000190734863
1203114163,2015-07-01 06:48:48,2015-07-01 06:52:36,5.5,1.0,7.300000190734863
1200335049,2015-07-01 06:48:50,2015-07-01 06:56:54,8.5,0.0,9.300000190734863
1201351027,2015-07-01 06:48:50,2015-07-01 07:10:07,18.0,3.8600001335144043,23.15999984741211
1202176875,2015-07-01 06:48:52,2015-07-01 06:53:59,5.5,1.0,7.300000190734863
1201758344,2015-07-01 06:48:56,2015-07-01 06:58:56,11.0,0.0,11.800000190734863
1200909993,2015-07-01 06:48:56,2015-07-01 07:03:23,14.0,2.5,17.299999237060547
1200414043,2015-07-01 06:48:56,2015-07-01 07:06:37,19.5,0.0,20.299999237060547
1202718263,2015-07-01 06:48:57,2015-07-01 06:55:50,7.0,0.0,7.800000190734863
1202797323,2015-07-01 06:48:57,2015-07-01 06:59:18,9.5,0.0,10.300000190734863
1202109251,2015-07-01 06:48:58,2015-07-01 06:52:58,5.0,0.0,5.800000190734863
1203667263,2015-07-01 06:48:58,2015-07-01 06:52:59,5.0,1.159999966621399,6.960000038146973
1201633930,2015-07-01 06:48:58,2015-07-01 06:55:24,7.0,0.0,7.800000190734863
1203057598,2015-07-01 06:48:58,2015-07-01 07:00:01,9.5,3.0899999141693115,13.390000343322754
1203193157,2015-07-01 06:48:58,2015-07-01 07:01:40,11.0,2.3499999046325684,14.149999618530273
1201328644,2015-07-01 06:48:59,2015-07-01 07:14:27,32.0,6.550000190734863,39.349998474121094
1202120645,2015-07-01 06:49:01,2015-07-01 06:56:11,8.0,1.75,10.550000190734863
1202255392,2015-07-01 06:49:02,2015-07-01 06:55:20,6.0,2.0399999618530273,8.84000015258789
1201068630,2015-07-01 06:49:03,2015-07-01 06:53:03,5.5,0.0,6.300000190734863
1201950883,2015-07-01 06:49:07,2015-07-01 06:51:08,4.0,0.9599999785423279,5.760000228881836
1202165718,2015-07-01 06:49:07,2015-07-01 07:01:19,11.0,2.3600001335144043,14.15999984741211
1201012144,2015-07-01 06:49:08,2015-07-01 06:59:24,8.5,3.5,12.800000190734863
1200729615,2015-07-01 06:49:14,2015-07-01 06:55:59,9.0,1.9600000381469727,11.760000228881836
1201463969,2015-07-01 06:49:16,2015-07-01 06:55:05,6.5,1.4500000476837158,8.75
1200763450,2015-07-01 06:49:17,2015-07-01 07:06:54,23.0,0.0,23.799999237060547
1201091140,2015-07-01 06:49:18,2015-07-01 07:16:47,23.0,0.0,23.799999237060547
1202143021,2015-07-01 06:49:19,2015-07-01 06:55:33,7.5,1.6600000858306885,9.960000038146973
1203080259,2015-07-01 06:49:19,2015-07-01 06:57:07,9.0,1.9500000476837158,11.75
1200120364,2015-07-01 06:49:24,2015-07-01 06:53:13,5.0,0.0,5.800000190734863
1201306504,2015-07-01 06:49:24,2015-07-01 06:54:46,6.5,1.0,8.300000190734863
1201057220,2015-07-01 06:49:26,2015-07-01 07:15:05,23.5,4.0,28.299999237060547
1203779444,2015-07-01 06:49:28,2015-07-01 07:00:18,10.5,2.259999990463257,13.5600004196167
1200695733,2015-07-01 06:49:29,2015-07-01 06:53:16,6.0,0.0,6.800000190734863
1200594061,2015-07-01 06:49:30,2015-07-01 06:51:59,4.5,1.059999942779541,6.360000133514404
1202718266,2015-07-01 06:49:30,2015-07-01 07:04:03,13.0,0.0,13.800000190734863
1200165319,2015-07-01 06:49:31,2015-07-01 06:56:31,7.5,0.0,8.300000190734863
1200154047,2015-07-01 06:49:34,2015-07-01 06:53:56,6.0,1.350000023841858,8.149999618530273
1200346342,2015-07-01 06:49:34,2015-07-01 07:08:53,17.0,3.559999942779541,21.360000610351562
1200978311,2015-07-01 06:49:35,2015-07-01 06:56:05,6.5,1.0,8.300000190734863
1201238488,2015-07-01 06:49:36,2015-07-01 06:56:48,7.5,1.5,9.800000190734863
1200853726,2015-07-01 06:49:37,2015-07-01 06:51:36,3.5,0.0,4.300000190734863
1200233129,2015-07-01 06:49:39,2015-07-01 06:57:54,9.0,1.2000000476837158,11.0
1203475180,2015-07-01 06:49:39,2015-07-01 07:06:21,14.5,3.049999952316284,18.350000381469727
1200210361,2015-07-01 06:49:39,2015-07-01 07:08:01,17.0,2.200000047683716,20.0
1202176877,2015-07-01 06:49:40,2015-07-01 06:56:06,8.0,1.75,10.550000190734863
1202481477,2015-07-01 06:49:42,2015-07-01 07:06:26,13.5,0.0,14.300000190734863
1203215509,2015-07-01 06:49:43,2015-07-01 06:58:09,9.0,1.9600000381469727,11.760000228881836
1201826153,2015-07-01 06:49:47,2015-07-01 06:55:00,6.5,1.8199999332427979,9.119999885559082
1201306505,2015-07-01 06:49:48,2015-07-01 07:01:04,10.5,2.259999990463257,13.5600004196167
1201113759,2015-07-01 06:49:48,2015-07-01 07:05:45,15.5,3.259999990463257,19.559999465942383
1202109253,2015-07-01 06:49:50,2015-07-01 06:55:26,8.0,0.0,8.800000190734863
1203091538,2015-07-01 06:49:51,2015-07-01 06:54:10,6.0,1.3600000143051147,8.15999984741211
1203147940,2015-07-01 06:49:53,2015-07-01 06:57:43,8.5,1.25,10.550000190734863
1203508947,2015-07-01 06:49:54,2015-07-01 07:23:44,23.5,0.0,29.84000015258789
1202808656,2015-07-01 06:49:58,2015-07-01 06:55:08,6.0,1.350000023841858,8.149999618530273
1202041381,2015-07-01 06:49:59,2015-07-01 07:02:58,11.0,1.25,13.050000190734863
1202978391,2015-07-01 06:50:00,2015-07-01 06:55:25,6.0,1.0,7.800000190734863
1202120648,2015-07-01 06:50:01,2015-07-01 06:53:14,4.5,1.0,6.300000190734863
1201848886,2015-07-01 06:50:02,2015-07-01 07:03:42,9.5,0.0,10.300000190734863
1200966862,2015-07-01 06:50:03,2015-07-01 06:56:07,6.0,1.3600000143051147,8.15999984741211
1202831451,2015-07-01 06:50:04,2015-07-01 07:10:08,20.0,0.0,20.799999237060547
1203294537,2015-07-01 06:50:05,2015-07-01 06:58:39,9.5,2.0,17.84000015258789
1203136587,2015-07-01 06:50:06,2015-07-01 06:56:33,7.5,0.0,8.300000190734863
1202740795,2015-07-01 06:50:06,2015-07-01 07:00:03,9.5,2.049999952316284,12.350000381469727
1201622678,2015-07-01 06:50:07,2015-07-01 06:52:51,4.0,1.5,6.300000190734863
1200616532,2015-07-01 06:50:07,2015-07-01 06:57:07,6.5,0.0,7.300000190734863
1202165720,2015-07-01 06:50:07,2015-07-01 06:58:12,8.5,1.0,10.300000190734863
1200560707,2015-07-01 06:50:09,2015-07-01 07:01:25,11.5,0.0,12.300000190734863
1201611490,2015-07-01 06:50:10,2015-07-01 06:59:27,8.5,1.6700000762939453,10.970000267028809
1203554250,2015-07-01 06:50:11,2015-07-01 06:53:44,5.0,0.0,5.800000190734863
1203034895,2015-07-01 06:50:11,2015-07-01 06:57:38,6.5,1.7999999523162842,9.100000381469727
1200774813,2015-07-01 06:50:11,2015-07-01 06:59:39,9.0,0.0,9.800000190734863
1202379612,2015-07-01 06:50:12,2015-07-01 06:59:05,9.0,2.059999942779541,12.359999656677246
1201667783,2015-07-01 06:50:13,2015-07-01 06:57:58,7.0,1.559999942779541,9.359999656677246
1201339893,2015-07-01 06:50:13,2015-07-01 07:01:31,10.0,1.0,11.800000190734863
1201848887,2015-07-01 06:50:15,2015-07-01 06:57:30,8.5,5.0,14.300000190734863
1200752151,2015-07-01 06:50:17,2015-07-01 06:54:44,5.5,1.25,7.550000190734863
1201803681,2015-07-01 06:50:17,2015-07-01 07:11:18,22.0,5.699999809265137,28.5
1200526897,2015-07-01 06:50:18,2015-07-01 06:58:33,8.5,1.850000023841858,11.149999618530273
1200582920,2015-07-01 06:50:21,2015-07-01 06:55:07,6.0,0.0,6.800000190734863
1202470045,2015-07-01 06:50:23,2015-07-01 06:58:18,8.0,1.7599999904632568,10.5600004196167
1203136588,2015-07-01 06:50:23,2015-07-01 07:04:12,12.0,2.559999942779541,15.359999656677246
1200244556,2015-07-01 06:50:24,2015-07-01 06:52:11,4.0,0.0,4.800000190734863
1202921889,2015-07-01 06:50:24,2015-07-01 06:54:34,5.5,0.0,6.300000190734863
1200267203,2015-07-01 06:50:25,2015-07-01 06:58:16,9.5,2.059999942779541,12.359999656677246
1203678497,2015-07-01 06:50:26,2015-07-01 07:23:28,36.0,10.579999923706055,52.91999816894531
1202007221,2015-07-01 06:50:29,2015-07-01 06:55:55,5.5,1.2599999904632568,7.559999942779541
1202605657,2015-07-01 06:50:29,2015-07-01 06:59:59,10.5,0.0,11.300000190734863
1203362311,2015-07-01 06:50:30,2015-07-01 07:03:35,14.0,0.0,14.800000190734863
1202538092,2015-07-01 06:50:31,2015-07-01 07:03:47,12.0,2.549999952316284,15.350000381469727
1202989773,2015-07-01 06:50:31,2015-07-01 07:08:53,15.0,1.5799999237060547,17.3799991607666
1202402168,2015-07-01 06:50:34,2015-07-01 06:53:52,5.0,0.0,5.800000190734863
1202075217,2015-07-01 06:50:35,2015-07-01 06:53:24,5.0,0.0,5.800000190734863
1202334349,2015-07-01 06:50:36,2015-07-01 07:00:14,9.0,1.9500000476837158,11.75
1203034896,2015-07-01 06:50:38,2015-07-01 06:53:40,4.5,0.0,5.300000190734863
1200029915,2015-07-01 06:50:40,2015-07-01 06:57:22,7.5,1.25,9.550000190734863
1201588620,2015-07-01 06:50:40,2015-07-01 06:57:32,7.0,0.0,7.800000190734863
1202143024,2015-07-01 06:50:42,2015-07-01 06:57:03,7.0,1.5499999523162842,9.350000381469727
1203283413,2015-07-01 06:50:44,2015-07-01 06:58:13,9.5,0.0,10.300000190734863
1200752152,2015-07-01 06:50:45,2015-07-01 07:03:23,13.0,2.759999990463257,16.559999465942383
1201543267,2015-07-01 06:50:45,2015-07-01 07:09:36,18.5,1.5,20.799999237060547
1200402766,2015-07-01 06:50:46,2015-07-01 06:58:31,7.5,1.5,9.800000190734863
1202808657,2015-07-01 06:50:47,2015-07-01 06:57:15,7.5,1.4900000095367432,9.789999961853027
